latitude,longitude,CCTV대수
37.5057,126.8539,1
37.5063,126.8551,1
37.5063,126.8551,1
37.5063,126.8551,1
37.5063,126.8551,1
37.5076,126.8541,1
37.5076,126.8541,1
37.5076,126.8541,1
37.5076,126.8541,1
37.4996,126.8655,1
37.4996,126.8655,1
37.4996,126.8655,1
37.4996,126.8655,1
37.5036,126.8873,1
37.5036,126.8873,1
37.5036,126.8873,1
37.5036,126.8873,1
37.4976,126.8883,1
37.4976,126.8883,1
37.4993,126.8866,1
37.4993,126.8866,1
37.4993,126.8866,1
37.485,126.8996,1
37.485,126.8996,1
37.485,126.8996,1
37.4904,126.8938,1
37.4904,126.8938,1
37.4792,126.8988,1
37.4792,126.8988,1
37.4792,126.8988,1
37.4964,126.8926,1
37.4964,126.8926,1
37.4923,126.8816,1
37.4923,126.8816,1
37.497,126.872,1
37.497,126.872,1
37.5099,126.8775,1
37.5099,126.8775,1
37.5099,126.8775,1
37.5099,126.8775,1
37.5079,126.8789,1
37.5079,126.8789,1
37.5079,126.8789,1
37.5079,126.8789,1
37.5079,126.8799,1
37.5079,126.8799,1
37.5079,126.8799,1
37.5079,126.8799,1
37.4857,126.8961,1
37.4857,126.8961,1
37.4857,126.8961,1
37.4965,126.8881,1
37.4965,126.8881,1
37.4965,126.8881,1
37.493,126.8929,1
37.493,126.8929,1
37.4959,126.8666,1
37.4959,126.8666,1
37.4959,126.8666,1
37.4955,126.8667,1
37.4955,126.8667,1
37.4955,126.8667,1
37.4956,126.8674,1
37.4956,126.8674,1
37.4956,126.8674,1
37.4951,126.8449,1
37.5097,126.8898,1
37.5097,126.8898,1
37.5097,126.8898,1
37.4949,126.8446,1
37.4949,126.8443,1
37.4945,126.8459,1
37.4943,126.8456,1
37.4948,126.8457,1
37.4965,126.8831,1
37.4949,126.8461,1
37.4945,126.8465,1
37.4945,126.8749,1
37.4945,126.8749,1
37.5119,126.8827,1
37.5119,126.8827,1
37.4991,126.8282,1
37.4991,126.8282,1
37.4975,126.8374,1
37.4975,126.8374,1
37.4881,126.8555,1
37.4881,126.8555,1
37.4881,126.8555,1
37.4881,126.8555,1
37.499,126.8513,1
37.499,126.8513,1
37.5036,126.8425,1
37.5036,126.8425,1
37.5036,126.8425,1
37.5022,126.8661,1
37.5022,126.8661,1
37.4845,126.9014,1
37.4845,126.9014,1
37.502,126.8684,1
37.502,126.8684,1
37.502,126.8684,1
37.502,126.8684,1
37.4794,126.8942,1
37.4794,126.8942,1
37.4794,126.8942,1
37.5,126.8855,1
37.5,126.8855,1
37.4937,126.8878,1
37.4937,126.8878,1
37.4937,126.8878,1
37.4936,126.8444,1
37.4936,126.8444,1
37.4936,126.8444,1
37.4936,126.8444,1
37.4963,126.8463,1
37.4963,126.8463,1
37.4963,126.8463,1
37.4947,126.8488,1
37.4947,126.8488,1
37.4947,126.8488,1
37.4838,126.8849,1
37.4838,126.8849,1
37.5018,126.8867,1
37.5018,126.8867,1
37.5018,126.8867,1
37.5018,126.8867,1
37.5018,126.8867,1
37.4897,126.8901,1
37.4897,126.8901,1
37.4897,126.8901,1
37.4843,126.8898,1
37.4843,126.8898,1
37.4843,126.8898,1
37.487,126.8875,1
37.487,126.8875,1
37.4887,126.8883,1
37.4887,126.8883,1
37.4887,126.8883,1
37.4887,126.8883,1
37.4896,126.8873,1
37.4896,126.8873,1
37.4896,126.8873,1
37.4918,126.8949,1
37.4918,126.8949,1
37.4918,126.8949,1
37.498,126.8796,1
37.498,126.8796,1
37.498,126.8796,1
37.5049,126.8758,1
37.5049,126.8758,1
37.5049,126.8758,1
37.5049,126.8758,1
37.4983,126.8566,1
37.4983,126.8566,1
37.4983,126.8566,1
37.4922,126.8928,1
37.4922,126.8928,1
37.5005,126.8318,1
37.5005,126.8318,1
37.5005,126.8318,1
37.4977,126.8215,1
37.4977,126.8215,1
37.4849,126.8876,1
37.4849,126.8876,1
37.4995,126.826,1
37.4927,126.8236,1
37.4927,126.8236,1
37.4927,126.8236,1
37.4927,126.8236,1
37.4889,126.832,1
37.4889,126.832,1
37.4889,126.832,1
37.4889,126.832,1
37.4905,126.8425,1
37.4905,126.8425,1
37.4905,126.8425,1
37.4905,126.8425,1
37.4905,126.8425,1
37.4905,126.8425,1
37.4955,126.8389,1
37.4955,126.8389,1
37.4955,126.8389,1
37.4955,126.8389,1
37.4955,126.8389,1
37.4899,126.8522,1
37.4899,126.8522,1
37.4898,126.8507,1
37.4898,126.8507,1
37.4898,126.8507,1
37.5004,126.8511,1
37.5004,126.8511,1
37.5004,126.8511,1
37.5004,126.8511,1
37.5004,126.8511,1
37.5007,126.8413,1
37.5007,126.8413,1
37.5007,126.8413,1
37.5007,126.8413,1
37.5039,126.8517,1
37.5039,126.8517,1
37.4839,126.8983,1
37.4839,126.8983,1
37.4839,126.8983,1
37.4998,126.8676,1
37.4998,126.8676,1
37.4998,126.8676,1
37.4998,126.8676,1
37.4998,126.8676,1
37.4839,126.8884,1
37.4842,126.8885,1
37.503,126.8802,1
37.5057,126.8928,1
37.5057,126.8928,1
37.5057,126.8928,1
37.5051,126.893,1
37.5051,126.893,1
37.5051,126.893,1
37.5051,126.893,1
37.4948,126.8939,1
37.4948,126.8939,1
37.4948,126.8939,1
37.4948,126.8939,1
37.4948,126.8939,1
37.4804,126.8972,1
37.4804,126.8972,1
37.4804,126.8972,1
37.4804,126.8972,1
37.4926,126.8881,1
37.4926,126.8881,1
37.4926,126.8881,1
37.4926,126.8881,1
37.4926,126.8881,1
37.4926,126.8881,1
37.5004,126.8659,1
37.5056,126.8568,1
37.5056,126.8568,1
37.5056,126.8568,1
37.5052,126.8746,1
37.5052,126.8746,1
37.5052,126.8746,1
37.5052,126.8746,1
37.5052,126.8746,1
37.5052,126.8746,1
37.5084,126.8918,1
37.5084,126.8918,1
37.5084,126.8918,1
37.5084,126.8918,1
37.5084,126.8918,1
37.5091,126.8864,1
37.5091,126.8864,1
37.5091,126.8864,1
37.5091,126.8864,1
37.4962,126.8472,1
37.4962,126.8472,1
37.4962,126.8472,1
37.4957,126.8453,1
37.4957,126.8453,1
37.4957,126.8453,1
37.508,126.8469,1
37.508,126.8469,1
37.4901,126.8868,1
37.4988,126.8285,1
37.4988,126.8285,1
37.4988,126.8285,1
37.4916,126.8222,1
37.4916,126.8222,1
37.4916,126.8222,1
37.4867,126.8236,1
37.4867,126.8236,1
37.4867,126.8236,1
37.5003,126.8667,1
37.5003,126.8667,1
37.5003,126.8667,1
37.4889,126.8305,1
37.4889,126.8305,1
37.4889,126.8305,1
37.4975,126.8402,1
37.4975,126.8402,1
37.4975,126.8402,1
37.4955,126.8396,1
37.4955,126.8396,1
37.4955,126.8396,1
37.4955,126.8396,1
37.4921,126.8197,1
37.4921,126.8197,1
37.4921,126.8197,1
37.4944,126.8334,1
37.4944,126.8334,1
37.495,126.8328,1
37.495,126.8328,1
37.4968,126.8305,1
37.4968,126.8305,1
37.4968,126.8305,1
37.4968,126.8305,1
37.5106,126.8806,1
37.5106,126.8806,1
37.4977,126.8369,1
37.4977,126.8369,1
37.4977,126.8369,1
37.5053,126.8768,1
37.5053,126.8768,1
37.4969,126.8432,1
37.4969,126.8432,1
37.497,126.843,1
37.497,126.843,1
37.4848,126.8507,1
37.4848,126.8507,1
37.4848,126.8507,1
37.4838,126.8533,1
37.4839,126.8533,1
37.4839,126.8533,1
37.4882,126.8507,1
37.4882,126.8507,1
37.4882,126.8507,1
37.4948,126.8564,1
37.4948,126.8564,1
37.4948,126.8564,1
37.499,126.8546,1
37.499,126.8546,1
37.4968,126.8595,1
37.4968,126.8595,1
37.4968,126.8595,1
37.5055,126.877,1
37.5055,126.877,1
37.5053,126.8452,1
37.5053,126.8452,1
37.5053,126.8452,1
37.503,126.8524,1
37.503,126.8524,1
37.503,126.8524,1
37.5077,126.8495,1
37.5077,126.8495,1
37.5077,126.8495,1
37.5042,126.8555,1
37.5042,126.8555,1
37.5042,126.8555,1
37.5048,126.8514,1
37.5048,126.8514,1
37.5051,126.85,1
37.5051,126.85,1
37.5051,126.85,1
37.5023,126.852,1
37.5023,126.852,1
37.5023,126.852,1
37.5023,126.852,1
37.5057,126.8586,1
37.5057,126.8586,1
37.5057,126.8586,1
37.5057,126.8586,1
37.5079,126.8538,1
37.5079,126.8538,1
37.5079,126.8538,1
37.5062,126.8497,1
37.5062,126.8497,1
37.5062,126.8497,1
37.5062,126.8497,1
37.5039,126.879,1
37.5039,126.879,1
37.5039,126.879,1
37.5064,126.8543,1
37.5064,126.8543,1
37.5064,126.8543,1
37.5064,126.8543,1
37.5046,126.8509,1
37.5046,126.8509,1
37.5046,126.8509,1
37.5046,126.8509,1
37.5036,126.8496,1
37.5036,126.8496,1
37.5036,126.8496,1
37.5039,126.8497,1
37.5039,126.8497,1
37.5039,126.8497,1
37.5009,126.869,1
37.5009,126.869,1
37.4804,126.8882,1
37.4804,126.8882,1
37.4804,126.8882,1
37.4824,126.891,1
37.4824,126.891,1
37.4824,126.891,1
37.5074,126.8921,1
37.5074,126.8921,1
37.5074,126.8921,1
37.502,126.8864,1
37.502,126.8864,1
37.4974,126.8883,1
37.4974,126.8883,1
37.4904,126.8931,1
37.4904,126.8931,1
37.4904,126.8931,1
37.5028,126.8874,1
37.5028,126.8874,1
37.5023,126.8922,1
37.502,126.8923,1
37.502,126.8923,1
37.4917,126.8893,1
37.4917,126.8893,1
37.4863,126.8871,1
37.4863,126.8871,1
37.4863,126.8871,1
37.4913,126.8914,1
37.4913,126.8914,1
37.4861,126.8866,1
37.4861,126.8866,1
37.4861,126.8866,1
37.4936,126.8915,1
37.4937,126.8917,1
37.4937,126.8917,1
37.4882,126.8851,1
37.4882,126.8851,1
37.4882,126.8851,1
37.4896,126.8919,1
37.4896,126.8919,1
37.4896,126.8919,1
37.4926,126.8934,1
37.4926,126.8934,1
37.4926,126.8934,1
37.4879,126.8878,1
37.4879,126.8878,1
37.4879,126.8878,1
37.4929,126.8941,1
37.493,126.894,1
37.493,126.894,1
37.4891,126.8919,1
37.4891,126.8919,1
37.4881,126.8932,1
37.4881,126.8932,1
37.4881,126.8932,1
37.4865,126.888,1
37.4865,126.888,1
37.4865,126.888,1
37.4961,126.8869,1
37.4961,126.8869,1
37.4961,126.8869,1
37.4967,126.8875,1
37.4967,126.8875,1
37.4967,126.8875,1
37.4927,126.8888,1
37.4927,126.8888,1
37.4927,126.8888,1
37.4888,126.8901,1
37.4888,126.8901,1
37.4888,126.8901,1
37.489,126.8758,1
37.489,126.8758,1
37.4892,126.8757,1
37.499,126.8775,1
37.499,126.8775,1
37.499,126.8775,1
37.5085,126.8761,1
37.5085,126.8761,1
37.5085,126.8761,1
37.5085,126.8761,1
37.5148,126.8818,1
37.5148,126.8818,1
37.5148,126.8818,1
37.5137,126.8803,1
37.5137,126.8803,1
37.5137,126.8803,1
37.5137,126.8803,1
37.4885,126.8507,1
37.4885,126.8507,1
37.4885,126.8507,1
37.4885,126.8507,1
37.4863,126.8838,1
37.4861,126.883,1
37.4861,126.883,1
37.4863,126.8815,1
37.4877,126.8885,1
37.4877,126.8885,1
37.4877,126.8885,1
37.4867,126.8816,1
37.4866,126.8822,1
37.486,126.8821,1
37.486,126.8821,1
37.486,126.8821,1
37.486,126.8821,1
37.4861,126.884,1
37.4861,126.884,1
37.4861,126.884,1
37.4861,126.884,1
37.4856,126.8826,1
37.4856,126.8826,1
37.4856,126.8826,1
37.4867,126.8811,1
37.4867,126.8811,1
37.4867,126.8811,1
37.4854,126.8819,1
37.4854,126.8819,1
37.4854,126.8819,1
37.4854,126.8819,1
37.487,126.8819,1
37.487,126.8819,1
37.487,126.8819,1
37.487,126.8819,1
37.487,126.8819,1
37.4941,126.8483,1
37.4941,126.8483,1
37.4941,126.8483,1
37.4941,126.8483,1
37.4941,126.8483,1
37.4935,126.8472,1
37.4935,126.8472,1
37.4935,126.8472,1
37.486,126.8874,1
37.486,126.8874,1
37.486,126.8874,1
37.4922,126.847,1
37.4922,126.847,1
37.4922,126.847,1
37.4922,126.847,1
37.4926,126.8474,1
37.4926,126.8474,1
37.4926,126.8474,1
37.4926,126.8474,1
37.4924,126.8479,1
37.4924,126.8479,1
37.4921,126.8479,1
37.4921,126.8479,1
37.4921,126.8479,1
37.4921,126.8479,1
37.4819,126.8892,1
37.4819,126.8892,1
37.4819,126.8892,1
37.4823,126.8886,1
37.4823,126.8886,1
37.4823,126.8886,1
37.4831,126.891,1
37.4831,126.891,1
37.482,126.8912,1
37.482,126.8912,1
37.482,126.8912,1
37.482,126.8912,1
37.4839,126.8844,1
37.4839,126.8844,1
37.4839,126.8844,1
37.4885,126.8818,1
37.4885,126.8818,1
37.4836,126.8865,1
37.4858,126.8834,1
37.4858,126.8834,1
37.4858,126.8834,1
37.4925,126.8414,1
37.494,126.8829,1
37.494,126.8829,1
37.494,126.8829,1
37.494,126.8829,1
37.5015,126.865,1
37.5015,126.865,1
37.5015,126.865,1
37.4959,126.8812,1
37.4959,126.8812,1
37.4959,126.8812,1
37.504,126.8486,1
37.4975,126.8818,1
37.4975,126.8818,1
37.4975,126.8818,1
37.4975,126.8818,1
37.4884,126.8819,1
37.4884,126.8819,1
37.4895,126.8815,1
37.4895,126.8815,1
37.4895,126.8815,1
37.4895,126.8815,1
37.49,126.8835,1
37.49,126.8835,1
37.49,126.8835,1
37.49,126.8835,1
37.49,126.8835,1
37.49,126.8835,1
37.4859,126.8858,1
37.4859,126.8858,1
37.4859,126.8858,1
37.4921,126.8408,1
37.4921,126.8408,1
37.4921,126.8408,1
37.4921,126.8408,1
37.4934,126.8405,1
37.4934,126.8405,1
37.5011,126.8559,1
37.5011,126.8559,1
37.5011,126.8559,1
37.5011,126.8559,1
37.4829,126.8898,1
37.4829,126.8898,1
37.4829,126.8898,1
37.4829,126.8898,1
37.4835,126.8882,1
37.4835,126.8882,1
37.4835,126.8882,1
37.4835,126.8882,1
37.483,126.8878,1
37.483,126.8878,1
37.483,126.8878,1
37.483,126.8878,1
37.484,126.886,1
37.484,126.886,1
37.484,126.886,1
37.484,126.886,1
37.4808,126.8887,1
37.4808,126.8887,1
37.4808,126.8887,1
37.4808,126.8887,1
37.48,126.8918,1
37.48,126.8918,1
37.48,126.8918,1
37.48,126.8918,1
37.4838,126.8856,1
37.4838,126.8856,1
37.4838,126.8856,1
37.4838,126.8856,1
37.4874,126.8852,1
37.4874,126.8852,1
37.4874,126.8852,1
37.4841,126.8873,1
37.4841,126.8873,1
37.4841,126.8873,1
37.4794,126.8936,1
37.4794,126.8936,1
37.4794,126.8936,1
37.4794,126.8936,1
37.4833,126.8854,1
37.4833,126.8854,1
37.4833,126.8854,1
37.4833,126.8854,1
37.4828,126.8883,1
37.4828,126.8883,1
37.4828,126.8883,1
37.4828,126.8883,1
37.4838,126.8903,1
37.4838,126.8903,1
37.4838,126.8903,1
37.4838,126.8903,1
37.4798,126.8913,1
37.4798,126.8913,1
37.4798,126.8913,1
37.4831,126.8906,1
37.4831,126.8906,1
37.4831,126.8906,1
37.4831,126.8906,1
37.4797,126.894,1
37.4797,126.894,1
37.4797,126.894,1
37.4796,126.8899,1
37.4796,126.8899,1
37.4796,126.8899,1
37.4796,126.8899,1
37.4828,126.8865,1
37.489,126.8846,1
37.489,126.8846,1
37.489,126.8846,1
37.4809,126.8912,1
37.4809,126.8912,1
37.4847,126.8878,1
37.4847,126.8878,1
37.4847,126.8878,1
37.4845,126.8849,1
37.4845,126.8849,1
37.4845,126.8849,1
37.4845,126.8849,1
37.4805,126.8903,1
37.4805,126.8903,1
37.4805,126.8903,1
37.5103,126.8899,1
37.5103,126.8899,1
37.5103,126.8899,1
37.5066,126.8924,1
37.5066,126.8924,1
37.5066,126.8924,1
37.5066,126.8924,1
37.5052,126.8911,1
37.5052,126.8911,1
37.5052,126.8911,1
37.5052,126.8911,1
37.5029,126.8923,1
37.5029,126.8923,1
37.5029,126.8923,1
37.5029,126.8923,1
37.4954,126.8912,1
37.4954,126.8912,1
37.4954,126.8912,1
37.4954,126.8912,1
37.4954,126.8912,1
37.491,126.8838,1
37.491,126.8838,1
37.491,126.8838,1
37.484,126.9003,1
37.484,126.9003,1
37.4841,126.9005,1
37.4841,126.9005,1
37.4827,126.8906,1
37.4827,126.8906,1
37.4827,126.8906,1
37.4827,126.8906,1
37.4827,126.8906,1
37.4889,126.8844,1
37.4889,126.8844,1
37.4889,126.8844,1
37.4889,126.8844,1
37.4889,126.8844,1
37.493,126.8824,1
37.493,126.8824,1
37.493,126.8824,1
37.493,126.8824,1
37.4934,126.8583,1
37.4934,126.8583,1
37.4934,126.8583,1
37.4934,126.8583,1
37.4924,126.8562,1
37.4924,126.8562,1
37.4924,126.8562,1
37.4924,126.8562,1
37.4936,126.8563,1
37.4936,126.8563,1
37.4936,126.8563,1
37.4936,126.8563,1
37.4936,126.8563,1
37.4879,126.8534,1
37.4879,126.8534,1
37.4879,126.8534,1
37.4879,126.8534,1
37.4879,126.8534,1
37.5066,126.8453,1
37.5066,126.8453,1
37.5066,126.8453,1
37.5066,126.8453,1
37.5066,126.8453,1
37.5066,126.8453,1
37.4948,126.8828,1
37.4978,126.8632,1
37.4978,126.8632,1
37.4978,126.8632,1
37.4978,126.8632,1
37.5,126.8627,1
37.5,126.8627,1
37.5,126.8627,1
37.5,126.8627,1
37.5,126.8627,1
37.4874,126.8384,1
37.4874,126.8384,1
37.4874,126.8384,1
37.4874,126.8384,1
37.4916,126.8231,1
37.4916,126.8231,1
37.4916,126.8231,1
37.4916,126.8231,1
37.4921,126.8243,1
37.4921,126.8243,1
37.4921,126.8243,1
37.4921,126.8243,1
37.4856,126.8867,1
37.4871,126.8807,1
37.5022,126.8504,1
37.5022,126.8504,1
37.4977,126.8892,1
37.4976,126.8826,1
37.4976,126.8826,1
37.4976,126.8826,1
37.4815,126.8985,1
37.4815,126.8985,1
37.4815,126.8985,1
37.4824,126.9,1
37.4956,126.8847,1
37.4959,126.8837,1
37.5014,126.8729,1
37.5021,126.8732,1
37.4944,126.8731,1
37.4934,126.8731,1
37.5051,126.8548,1
37.4815,126.8994,1
37.4999,126.8303,1
37.4815,126.8994,1
37.4815,126.8994,1
37.4815,126.8994,1
37.4815,126.8994,1
37.4992,126.8826,1
37.4992,126.8826,1
37.4992,126.8826,1
37.4851,126.8862,1
37.4851,126.8862,1
37.4851,126.8862,1
37.4864,126.8551,1
37.4864,126.8551,1
37.4864,126.8551,1
37.4868,126.8945,1
37.4868,126.8945,1
37.4868,126.8945,1
37.4928,126.8945,1
37.4927,126.8946,1
37.5029,126.8734,1
37.5029,126.8734,1
37.5029,126.8734,1
37.5029,126.8734,1
37.5027,126.8748,1
37.5027,126.8748,1
37.5006,126.8297,1
37.5006,126.8297,1
37.4922,126.8192,1
37.4922,126.8192,1
37.494,126.8327,1
37.494,126.8327,1
37.494,126.8327,1
37.4931,126.8238,1
37.4931,126.8238,1
37.4974,126.8238,1
37.4974,126.8238,1
37.4854,126.8204,1
37.4854,126.8204,1
37.4854,126.8204,1
37.488,126.8336,1
37.488,126.8336,1
37.4958,126.8413,1
37.4958,126.8413,1
37.4968,126.846,1
37.4968,126.846,1
37.4968,126.846,1
37.4968,126.846,1
37.4874,126.8551,1
37.4874,126.8551,1
37.4913,126.8536,1
37.4913,126.8536,1
37.492,126.8624,1
37.4921,126.8622,1
37.4921,126.8622,1
37.5032,126.8506,1
37.5032,126.8506,1
37.5032,126.8506,1
37.4911,126.8517,1
37.4911,126.8517,1
37.4911,126.8517,1
37.4911,126.8517,1
37.4911,126.8517,1
37.4914,126.8607,1
37.4914,126.8607,1
37.4903,126.8507,1
37.4903,126.8507,1
37.4952,126.8505,1
37.4952,126.8505,1
37.4952,126.8505,1
37.4924,126.8606,1
37.4924,126.8606,1
37.494,126.8496,1
37.494,126.8496,1
37.4924,126.8541,1
37.4924,126.8541,1
37.4983,126.8474,1
37.4983,126.8474,1
37.4997,126.8446,1
37.4997,126.8446,1
37.4997,126.8446,1
37.505,126.856,1
37.505,126.856,1
37.504,126.8527,1
37.504,126.8527,1
37.504,126.8527,1
37.4852,126.8832,1
37.4852,126.8832,1
37.4852,126.8832,1
37.5047,126.8558,1
37.5047,126.8558,1
37.5047,126.8558,1
37.5058,126.8473,1
37.5058,126.8473,1
37.5035,126.8602,1
37.5035,126.8602,1
37.5035,126.8602,1
37.5035,126.8602,1
37.5022,126.8576,1
37.5022,126.8576,1
37.5031,126.859,1
37.5031,126.859,1
37.5031,126.859,1
37.5031,126.859,1
37.5035,126.8575,1
37.5035,126.8575,1
37.5035,126.8575,1
37.5035,126.8575,1
37.5038,126.858,1
37.5038,126.858,1
37.5041,126.86,1
37.5041,126.86,1
37.4986,126.8566,1
37.4986,126.8566,1
37.4986,126.8566,1
37.4986,126.8566,1
37.5021,126.8673,1
37.5021,126.8673,1
37.5021,126.8673,1
37.5021,126.8673,1
37.5021,126.8673,1
37.5048,126.8548,1
37.5048,126.8548,1
37.5048,126.8548,1
37.5055,126.8654,1
37.5055,126.8654,1
37.5055,126.8654,1
37.5054,126.8667,1
37.5054,126.8667,1
37.5051,126.865,1
37.5051,126.865,1
37.5051,126.865,1
37.5051,126.865,1
37.5049,126.8647,1
37.5049,126.8647,1
37.5049,126.8647,1
37.5049,126.8647,1
37.4795,126.8937,1
37.4795,126.8937,1
37.4795,126.8937,1
37.4864,126.8819,1
37.4864,126.8819,1
37.4864,126.8819,1
37.4864,126.8819,1
37.4805,126.8921,1
37.4805,126.8921,1
37.4837,126.8887,1
37.4837,126.8887,1
37.4814,126.8915,1
37.4814,126.8915,1
37.4814,126.8915,1
37.5028,126.8863,1
37.5028,126.8863,1
37.5028,126.8863,1
37.4981,126.8889,1
37.4981,126.8889,1
37.4981,126.8889,1
37.4981,126.8889,1
37.4981,126.8889,1
37.504,126.8905,1
37.504,126.8905,1
37.5011,126.8922,1
37.5011,126.8922,1
37.4894,126.8849,1
37.4894,126.8849,1
37.4894,126.8849,1
37.4894,126.8849,1
37.4894,126.8849,1
37.4931,126.8916,1
37.4931,126.8916,1
37.4904,126.8921,1
37.4904,126.8921,1
37.4904,126.8921,1
37.493,126.8911,1
37.493,126.8911,1
37.483,126.9006,1
37.483,126.9006,1
37.483,126.9006,1
37.4848,126.9011,1
37.4848,126.9011,1
37.5063,126.8586,1
37.5063,126.8586,1
37.5063,126.8586,1
37.4905,126.8948,1
37.4905,126.8948,1
37.4905,126.8948,1
37.4854,126.9,1
37.4854,126.9,1
37.4847,126.892,1
37.4847,126.892,1
37.4847,126.892,1
37.4853,126.8923,1
37.4853,126.8923,1
37.482,126.8974,1
37.482,126.8974,1
37.4937,126.8889,1
37.4937,126.8889,1
37.4924,126.8861,1
37.4924,126.8861,1
37.4924,126.8861,1
37.4924,126.8861,1
37.4924,126.8861,1
37.4918,126.8815,1
37.4918,126.8815,1
37.4899,126.8806,1
37.4899,126.8806,1
37.4959,126.8849,1
37.4959,126.8849,1
37.4959,126.8849,1
37.496,126.8442,1
37.4985,126.8767,1
37.4985,126.8767,1
37.4955,126.8759,1
37.4955,126.8759,1
37.5115,126.8803,1
37.5115,126.8803,1
37.5115,126.8803,1
37.5115,126.8803,1
37.5115,126.8803,1
37.5099,126.8813,1
37.5099,126.8813,1
37.5099,126.8813,1
37.4861,126.8833,1
37.4861,126.8833,1
37.4861,126.8833,1
37.4861,126.8833,1
37.4985,126.8687,1
37.4985,126.8687,1
37.4985,126.8687,1
37.4985,126.8687,1
37.5003,126.8534,1
37.5003,126.8534,1
37.5003,126.8534,1
37.5003,126.8534,1
37.4844,126.8889,1
37.4844,126.8889,1
37.4844,126.8889,1
37.4841,126.8863,1
37.4841,126.8863,1
37.4841,126.8863,1
37.4865,126.8888,1
37.4865,126.8888,1
37.4865,126.8888,1
37.4951,126.8421,1
37.4951,126.8421,1
37.4951,126.8421,1
37.4866,126.8893,1
37.4866,126.8893,1
37.4866,126.8893,1
37.486,126.888,1
37.486,126.888,1
37.486,126.888,1
37.4872,126.8896,1
37.4872,126.8896,1
37.4872,126.8896,1
37.4869,126.8886,1
37.4869,126.8886,1
37.4869,126.8886,1
37.4869,126.8886,1
37.4853,126.8861,1
37.4853,126.8861,1
37.4853,126.8861,1
37.4912,126.8904,1
37.4912,126.8904,1
37.4912,126.8904,1
37.4873,126.8869,1
37.4873,126.8869,1
37.4873,126.8869,1
37.4898,126.8568,1
37.4898,126.8568,1
37.4846,126.8537,1
37.4846,126.8537,1
37.4846,126.8537,1
37.4925,126.8525,1
37.4925,126.8525,1
37.5,126.8834,1
37.5,126.8834,1
37.5,126.8834,1
37.4932,126.8525,1
37.4932,126.8525,1
37.4933,126.8502,1
37.4933,126.8502,1
37.4931,126.8508,1
37.4931,126.8508,1
37.493,126.8536,1
37.493,126.8536,1
37.493,126.8536,1
37.4985,126.855,1
37.4985,126.855,1
37.4983,126.8551,1
37.4983,126.8551,1
37.5059,126.8453,1
37.5059,126.8453,1
37.5059,126.8453,1
37.5035,126.848,1
37.5035,126.848,1
37.5035,126.848,1
37.5018,126.8453,1
37.5018,126.8453,1
37.5018,126.8453,1
37.4853,126.8231,1
37.4853,126.8231,1
37.4853,126.8231,1
37.4996,126.8847,1
37.4996,126.8847,1
37.4996,126.8847,1
37.4851,126.8859,1
37.4851,126.8859,1
37.4851,126.8859,1
37.4916,126.876,1
37.4916,126.876,1
37.4916,126.876,1
37.4915,126.8567,1
37.4915,126.8567,1
37.4915,126.8567,1
37.4907,126.8263,1
37.4907,126.8263,1
37.4907,126.8263,1
37.4962,126.8422,1
37.4962,126.8422,1
37.4962,126.8422,1
37.4892,126.8343,1
37.4892,126.8343,1
37.4892,126.8343,1
37.4959,126.8661,1
37.4959,126.8661,1
37.4956,126.8654,1
37.4956,126.8654,1
37.5019,126.8785,1
37.5019,126.8785,1
37.5019,126.8785,1
37.5035,126.8502,1
37.5035,126.8502,1
37.5021,126.8532,1
37.5021,126.8532,1
37.4843,126.8869,1
37.4843,126.8869,1
37.4892,126.8563,1
37.4892,126.8563,1
37.4892,126.8563,1
37.4843,126.8872,1
37.4843,126.8872,1
37.4873,126.8874,1
37.4873,126.8874,1
37.5013,126.8534,1
37.5013,126.8534,1
37.4834,126.8863,1
37.4834,126.8863,1
37.488,126.8593,1
37.4999,126.8303,1
37.488,126.8593,1
37.4844,126.8841,1
37.4844,126.8841,1
37.4834,126.89,1
37.4834,126.89,1
37.4804,126.8926,1
37.4804,126.8926,1
37.4941,126.8316,1
37.4959,126.8185,1
37.4959,126.8185,1
37.4876,126.8565,1
37.4876,126.8565,1
37.4876,126.8565,1
37.4996,126.8899,1
37.4996,126.8899,1
37.4996,126.8899,1
37.5058,126.8536,1
37.5058,126.8536,1
37.5058,126.8536,1
37.4899,126.8429,1
37.4899,126.8429,1
37.4899,126.8429,1
37.4951,126.8383,1
37.4951,126.8383,1
37.4951,126.8383,1
37.4975,126.8812,1
37.4975,126.8812,1
37.4975,126.8812,1
37.4975,126.8812,1
37.4967,126.8813,1
37.4967,126.8813,1
37.4967,126.8813,1
37.496,126.8819,1
37.496,126.8819,1
37.4995,126.8813,1
37.4995,126.8813,1
37.4995,126.8813,1
37.4977,126.8833,1
37.4977,126.8833,1
37.4907,126.8803,1
37.498,126.8875,1
37.498,126.8875,1
37.498,126.8875,1
37.498,126.8875,1
37.4916,126.8929,1
37.4916,126.8929,1
37.4932,126.8926,1
37.4932,126.8926,1
37.4926,126.8894,1
37.4926,126.8894,1
37.4883,126.8812,1
37.4883,126.8812,1
37.4883,126.8812,1
37.4883,126.8812,1
37.4906,126.8809,1
37.4906,126.8809,1
37.4906,126.8809,1
37.4914,126.8811,1
37.4914,126.8811,1
37.4995,126.8265,1
37.4995,126.8265,1
37.4995,126.826,1
37.5523,127.1038,1
37.5523,127.1038,1
