latitude,longitude,name
37.5407511,126.864345,청솔어린이집
37.5402835,126.8764371,월촌초교
37.5427277,126.8824793,목원초교
37.5357019,126.8716258,영도초교
37.5451905,126.8819412,다솜어린이집
37.5370581,126.8703211,정목초교
37.522863,126.858452,은행정어린이집
37.525867,126.857291,튼튼유치원
37.525717,126.841556,신강초교
37.5416376,126.8698028,엄마사랑어린이집
37.539529,126.867725,성보유치원
37.546331,126.870203,신목유치원
37.5437143,126.8744087,양화초교
37.545444,126.878038,레인보우유치원
37.548809,126.867687,동연유치원
37.5464859,126.8649065,등촌유치원
37.5347303,126.867409,무궁화어린이집
37.519645,126.8727799,잉글리쉬러닝베이(목동)
37.5169227,126.8726846,신목초교
37.5162142,126.835967,양문어린이집
37.521766,126.8468967,이화어린이집
37.5159595,126.8341623,강월초교
37.516867,126.8400995,솔밭유치원
37.5194184,126.840975,양서유치원
37.5119007,126.8529747,신예유치원
37.5110164,126.8540515,신기초교
37.512825,126.855145,강성어린이집
37.5127825,126.8371854,지향초교
37.512894,126.8450848,장수초교
37.5129273,126.8387903,신정유치원
37.5133702,126.829358152,넓은들어린이집
37.5139921,126.8320256,신은초교
37.526814,126.858316,으뜸어린이집
37.526346,126.857032,예뜰어린이집
37.527432,126.859116,어깨동무어린이집
37.5328933,126.8863349,경인초교
37.5240784,126.8479995,양강초교
37.5223088,126.8409133,강서초교
37.5226148,126.8440965,신일유치원
37.525613,126.844791,대한유치원
37.5260258,126.851138,양동초교
37.524254,126.860513,목동유치원
37.5210202,126.841275,아트꿈나무어린이집
37.524653,126.8400781,해나라어린이집
37.542816,126.8295869,강신초교
37.542668,126.828533,둥지어린이집
37.528832,126.837666,성결어린이집
37.540453,126.8330257,강서중앙어린이집
37.5409075,126.832709,세진유치원
37.524197,126.8387504,다솜유치원
37.5162714,126.844269,신남초교
37.516375041,126.856634416,양명초교
37.5153939,126.853812,남명초교
37.518774,126.850144,신정3어린이집
37.520019,126.835471,잉글리쉬러닝베이(신월)
37.5219072,126.832355,우리또래어린이집
37.522919,126.830974,이화유치원
37.520838,126.8339068,상아유치원
37.520371,126.831839,그림나라어린이집
37.5384029,126.823381,양원초교
37.497999,126.894845,해태어린이집
37.502352,126.900249,파랑새유치원
37.503707,126.902462,성락유치원
37.50796,126.907033,도림초등학교
37.505349,126.921226,성모유치원
37.512933,126.898260592,영등포초등학교병설유치원
37.517834,126.934133,침례유치원
37.527007361,126.907703721,영동초등학교
37.531959,126.899732,당서초등학교
37.525209,126.893596,무지개영재어린이집
37.524812,126.898217,은하유치원
37.528706,126.897104,푸른나라유치원
37.565036,127.034625,송곡유치원
37.493508,126.900409,대동초등학교병설유치원
37.49588,126.898831,정은유치원
37.492244,126.905821,신대림초등학교
37.497987,126.910927,새나유치원
37.498986,126.913041,꿈나무어린이집
37.497784,126.91323,대길초등학교
37.498772,126.900881,도신초등학교병설유치원
37.506234168,126.895152695,큰나무유치원
37.5057415419,126.900622815,우성유치원
37.500685,126.895727,신영초등학교
37.509968,126.918009,영신초등학교
37.509246,126.917206,연화유치원
37.503145,126.897312,파란나라유치원
37.5105463373,126.901385562,돈보스꼬유치원
37.510719992,126.902141,영원초등학교
37.496264,126.906951,대림유치원
37.51854,126.893216,문래초등학교
37.519495,126.887657,영문초등학교
37.528438,126.908484,남서울어린이집
37.528402,126.8944208,선재어린이집
37.532337,126.896787,평화유치원
37.526378,126.889725,당중초등학교병설유치원
37.5160567828,126.885316153,신이화어린이집
37.532816,126.892794,선유초등학교
37.539774,126.896368,당산초등학교
37.5225227458,126.885695401,청은유치원
37.5236245376,126.888358,양평1동어린이집
37.526829,126.88736,양평3가어린이집
37.487353,126.902448,영림초등학교병설유치원
37.503962,126.910783,영신어린이집
37.509564,126.911892,우신초등학교
37.494892,126.908145,평강유치원
37.501423,126.908874,성미유치원
37.497564,126.906102,구립신길5동어린이집
37.502369,126.906152,대영초등학교
37.505557,126.913438,에덴유치원
37.506509,126.912233,동천유치원
37.50708,126.911729,하나푸르니신길어린이집
37.507661,126.907811,명신유치원
37.523659,126.903814,영중초등학교병설유치원
37.525231,126.890011,영은유치원
37.537874,126.895548,양평유치원
37.54011,126.89215,한신혜원유치원
37.519747,126.922807,윤중초등학교병설유치원
37.505832,126.922179,하정어린이집
37.522829,126.936812,여의도초등학교
37.498165,126.918688,은석어린이집
37.50267,126.919148,대방초등학교
37.514258,126.916489,신라유치원
37.53084,126.905173,영중유치원
37.528458,126.904777,한영교회유치원
37.52708,126.920824,KDB어린이집
37.531081,126.91655,국회어린이집
37.5362266,126.951664,원효초교
37.5204878,126.9758833,신용산
37.5365099,126.9650126,남정
37.5212896,126.9922356,서빙고
37.5453333,126.9894226,용암
37.5361201,126.9881301,이태원
37.5407873,126.9611393,금양
37.5356168,126.9725506,용산
37.5252304,126.9651081,한강
37.5428557,126.9696247,신광
37.5357085,126.952766,계성
37.5207254,126.9778658,대건
37.5387085,126.9578646,도원
37.5210267,126.973109,충신
37.5347624,126.9504285,일민
37.5404801,126.9907151,유성
37.5183413,126.9774409,강변
37.5195299,126.9812777,한가람
37.5196564,126.9768398,원
37.5205242,126.9677805,충신교회
37.5269363,126.9544859,이촌
37.51098,127.026898,성모어린이집
37.492918,127.032854,역삼초등학교병설유치원
37.50817,127.026032,논현초등학교
37.495751,127.075096,이화유치원
37.479431,127.05024,강남동산어린이집
37.480723,127.051863,구룡초등학교
37.486154,127.057776,개일초등학교
37.490366,127.069478,양전초등학교
37.488833,127.071487,돌샘유치원
37.494007,127.077734,목련어린이집
37.497027,127.077977,대진초등학교
37.477164,127.050117,아이뜰어린이집
37.475673,127.05209,포이초등학교
37.478521,127.051249,해맑은어린이집
37.486135,127.099054,수서어린이집
37.481434,127.086519,대모초등학교
37.486412,127.086039,왕북초등학교
37.483221,127.078254,일원어린이집
37.487072,127.098347,반디유치원
37.490984,127.101549,수서초등학교병설유치원
37.487263,127.105105,소망유치원
37.494332,127.064693,대곡초등학교
37.486284,127.036781,언주초등학교
37.520723,127.025976,세리유치원
