month,행정동코드,행정동명,월평균_총생활인구수
2025-11,11290575,동선동,24043.3081845
2025-11,11290580,돈암1동,9863.603334833333
2025-11,11290590,돈암2동,14295.440093833333
2025-11,11290600,안암동,28590.801312
2025-11,11290610,보문동,13971.273815999999
2025-11,11290620,정릉1동,12698.564762166667
2025-11,11290630,정릉2동,18046.895829833335
2025-11,11290640,정릉3동,17111.472810333333
2025-11,11290650,정릉4동,16754.2761775
2025-11,11290660,길음1동,35574.87860016667
2025-11,11290685,길음2동,18291.035234833333
2025-11,11290705,종암동,38772.75012383333
2025-11,11290715,월곡1동,27448.487925833335
2025-11,11290725,월곡2동,23936.182063666667
2025-11,11290760,장위1동,19754.061846166667
2025-11,11290770,장위2동,14212.688112333333
2025-11,11290780,장위3동,10568.621154666667
2025-11,11290810,석관동,26960.8768735
2025-11,11305534,삼양동,21062.825905499998
2025-11,11305535,미아동,21638.135973
2025-11,11305545,송중동,31598.698246333333
2025-11,11305555,송천동,22105.5788745
2025-11,11305575,삼각산동,19275.394664833333
2025-11,11305645,우이동,17042.544261333333
2025-11,11305660,인수동,25654.484587333332
2025-11,11320511,창1동,19092.265636
2025-11,11320512,창2동,28709.013129
2025-11,11320513,창3동,10512.041469666667
2025-11,11320514,창4동,27088.742236333335
2025-11,11320515,창5동,16853.7575365
2025-11,11320521,도봉1동,16973.01190133333
2025-11,11320522,도봉2동,17771.359560166664
2025-11,11320660,쌍문1동,16135.015129666666
2025-11,11320670,쌍문2동,16418.989302166665
2025-11,11320680,쌍문3동,16422.3144365
2025-11,11320681,쌍문4동,12891.1221865
2025-11,11320690,방학1동,24276.672912333335
2025-11,11320700,방학2동,10179.916818
2025-11,11320710,방학3동,17708.055483
2025-11,11350560,월계1동,20129.7122735
2025-11,11350570,월계2동,18560.079251
2025-11,11350580,월계3동,21549.27902016667
2025-11,11350595,공릉1동,37962.63552016667
2025-11,11350600,공릉2동,48840.992164166666
2025-11,11350611,하계1동,24763.769920333332
2025-11,11350612,하계2동,14742.603855166668
2025-11,11350619,중계본동,18563.19742466667
2025-11,11350621,중계1동,24907.080860833332
2025-11,11350624,중계4동,14492.2051025
2025-11,11350625,중계2?3동,31304.735342333337
2025-11,11350630,상계1동,31503.198707333333
2025-11,11350640,상계2동,26741.316630499998
2025-11,11350665,상계3?4동,19318.8051375
2025-11,11350670,상계5동,14229.180564666667
2025-11,11350695,상계6?7동,41570.92244383333
2025-11,11350700,상계8동,17401.9033155
2025-11,11350710,상계9동,15909.814356666668
2025-11,11350720,상계10동,12678.077185833334
2025-11,11380510,녹번동,29618.58278
2025-11,11380520,불광1동,24446.917275666667
2025-11,11380530,불광2동,18908.312098333332
2025-11,11380551,갈현1동,16636.742672333334
2025-11,11380552,갈현2동,22128.387468833334
2025-11,11380560,구산동,24635.847443333332
2025-11,11380570,대조동,55212.427215
2025-11,11380580,응암1동,21908.439168166668
2025-11,11380590,응암2동,16637.235844333332
2025-11,11380600,응암3동,22173.827249500002
2025-11,11380625,역촌동,39959.691392166664
2025-11,11380631,신사1동,19927.8478895
2025-11,11380632,신사2동,13759.227885999999
2025-11,11380640,증산동,12300.201331666665
2025-11,11380650,수색동,14650.153353833333
2025-11,11380690,진관동,56249.826033833335
2025-11,11410520,천연동,13977.542515166668
2025-11,11410555,북아현동,57375.9097295
2025-11,11410565,충현동,34646.159209000005
2025-11,11410585,신촌동,60167.28702050001
2025-11,11410615,연희동,38407.11948166667
2025-11,11410620,홍제1동,22125.46729233333
2025-11,11410640,홍제3동,14379.737462833335
2025-11,11410655,홍제2동,10507.854210166668
2025-11,11410660,홍은1동,14839.828735333333
2025-11,11410685,홍은2동,21363.359863166665
2025-11,11410690,남가좌1동,8939.9591515
2025-11,11410700,남가좌2동,22477.6878975
2025-11,11410710,북가좌1동,13649.980747166666
2025-11,11410720,북가좌2동,25964.196129
2025-11,11440555,아현동,29437.81728783333
2025-11,11440565,공덕동,34173.87349683333
2025-11,11440585,도화동,16355.430690500001
2025-11,11440590,용강동,24224.759685666668
2025-11,11440600,대흥동,24936.254942833333
2025-11,11440610,염리동,18450.1713635
2025-11,11440630,신수동,15417.702221
2025-11,11440655,서강동,27832.001827666667
2025-11,11440660,서교동,71865.0594655
2025-11,11440680,합정동,18431.481675000003
2025-11,11440690,망원1동,19255.45994466667
2025-11,11440700,망원2동,14670.600013833335
2025-11,11440710,연남동,17217.021290999997
2025-11,11440720,성산1동,20257.810254
2025-11,11440730,성산2동,32562.168078500003
2025-11,11440740,상암동,50056.360077666664
2025-11,11470510,목1동,39228.027609000004
2025-11,11470520,목2동,20071.020889333333
2025-11,11470530,목3동,18929.474049833334
2025-11,11470540,목4동,17399.391723666668
2025-11,11470550,목5동,41770.42476633333
2025-11,11470560,신월1동,13973.495433
2025-11,11470570,신월2동,12340.831888166666
2025-11,11470580,신월3동,12309.658848166666
2025-11,11470590,신월4동,11231.8014645
2025-11,11470600,신월5동,11445.794218500001
2025-11,11470610,신월6동,3492.9299356666666
2025-11,11470611,신월7동,14277.259399
2025-11,11470620,신정1동,15090.2421285
2025-11,11470630,신정2동,14233.832548833334
2025-11,11470640,신정3동,38540.564161166665
2025-11,11470650,신정4동,32739.214906833335
2025-11,11470670,신정6동,18807.136054666666
2025-11,11470680,신정7동,19695.31016133333
2025-11,11500510,염창동,29522.466050333333
2025-11,11500520,등촌1동,18863.312169
2025-11,11500530,등촌2동,15213.091377666668
2025-11,11500535,등촌3동,36534.331878000005
2025-11,11500540,화곡1동,45066.519846999996
2025-11,11500550,화곡2동,12577.433659666667
2025-11,11500560,화곡3동,17547.904103833334
2025-11,11500570,화곡4동,13828.031854
2025-11,11500590,화곡본동,26366.515991666667
2025-11,11500591,화곡6동,19794.239375499998
2025-11,11500593,화곡8동,43753.2199895
2025-11,11500603,가양1동,44142.672123000004
2025-11,11500604,가양2동,13848.530994
2025-11,11500605,가양3동,11595.035080833333
2025-11,11500611,발산1동,31805.351351
2025-11,11500615,우장산동,36040.715847
2025-11,11500620,공항동,36763.070293
2025-11,11500630,방화1동,34040.498300666666
2025-11,11500640,방화2동,24366.7420895
2025-11,11500641,방화3동,13504.288623
2025-11,11530510,신도림동,31412.613300666668
2025-11,11530520,구로1동,15315.511046666668
2025-11,11530530,구로2동,32576.368431166666
2025-11,11530540,구로3동,40719.81103116667
2025-11,11530550,구로4동,16951.339489500002
2025-11,11530560,구로5동,32765.313757500004
2025-11,11530595,가리봉동,10619.981837166668
2025-11,11530720,고척1동,24583.618549166666
2025-11,11530730,고척2동,15017.6439975
2025-11,11530740,개봉1동,26672.062653166668
2025-11,11530750,개봉2동,20793.095890333334
2025-11,11530760,개봉3동,18140.43675716667
2025-11,11530770,오류1동,18623.6247025
2025-11,11530780,오류2동,49610.32995983334
2025-11,11530790,수궁동,18485.339249666664
2025-11,11545510,가산동,59364.484585166676
2025-11,11545610,독산1동,40537.6289405
2025-11,11545620,독산2동,11556.409551833334
2025-11,11545630,독산3동,15556.638994666668
2025-11,11545640,독산4동,11132.431533166668
2025-11,11545670,시흥1동,26087.133102333333
2025-11,11545680,시흥2동,13790.3132395
2025-11,11545690,시흥3동,9440.948843333334
2025-11,11545700,시흥4동,9496.509739833333
2025-11,11545710,시흥5동,10561.960713166665
2025-11,11560515,영등포본동,19485.727157666668
2025-11,11560535,영등포동,53872.14587183333
2025-11,11560540,여의동,98795.80661666667
2025-11,11560550,당산1동,24540.282154333334
2025-11,11560560,당산2동,45377.424495666666
2025-11,11560585,도림동,14641.233714833334
2025-11,11560605,문래동,36066.182205666664
2025-11,11560610,양평1동,17631.824536
2025-11,11560620,양평2동,24292.358898166665
2025-11,11560630,신길1동,18186.413277333333
2025-11,11560650,신길3동,13168.898386666666
2025-11,11560660,신길4동,6562.812113
2025-11,11560670,신길5동,9392.536981833333
2025-11,11560680,신길6동,20096.04653816667
2025-11,11560690,신길7동,16265.067292499998
2025-11,11560700,대림1동,14255.897032
2025-11,11560710,대림2동,15962.181649333335
2025-11,11560720,대림3동,21968.943396500003
2025-11,11590510,노량진1동,34549.1647065
2025-11,11590520,노량진2동,15280.142878833332
2025-11,11590530,상도1동,44643.75526983333
2025-11,11590540,상도2동,20042.193465666667
2025-11,11590550,상도3동,16479.929823333332
2025-11,11590560,상도4동,20107.652480499997
2025-11,11590605,흑석동,33856.04443566667
2025-11,11590620,사당1동,22819.96501566667
2025-11,11590630,사당2동,31839.369353000002
2025-11,11590640,사당3동,16745.223878333334
2025-11,11590650,사당4동,13344.910041333333
2025-11,11590651,사당5동,10981.592370666665
2025-11,11590660,대방동,41001.10805833333
2025-11,11590670,신대방1동,19550.067875
2025-11,11590680,신대방2동,23867.456922666668
2025-11,11620525,보라매동,15944.32492
2025-11,11620545,청림동,11864.883794333333
2025-11,11620565,성현동,20602.397756166665
2025-11,11620575,행운동,24387.256234833334
2025-11,11620585,낙성대동,23600.8403565
2025-11,11620595,청룡동,39287.208586500004
2025-11,11620605,은천동,26542.106534500002
2025-11,11620615,중앙동,13055.037743
2025-11,11620625,인헌동,22243.777839666665
2025-11,11620630,남현동,21676.87827416667
2025-11,11620645,서원동,19733.528937166666
2025-11,11620655,신원동,15054.176434833333
2025-11,11620665,서림동,16737.485486666665
2025-11,11620685,신사동,19274.668838833335
2025-11,11620695,신림동,27568.075913666667
2025-11,11620715,난향동,9557.725791
2025-11,11620725,조원동,32852.404043166665
2025-11,11620735,대학동,35299.749611666666
2025-11,11620745,삼성동,18384.9066905
2025-11,11620765,미성동,19796.85993016667
2025-11,11620775,난곡동,16192.185095166666
2025-11,11650510,서초1동,31085.5589395
2025-11,11650520,서초2동,46124.695013000004
2025-11,11650530,서초3동,66276.47923866667
2025-11,11650531,서초4동,39798.960921833335
2025-11,11650540,잠원동,37364.805078833335
2025-11,11650550,반포본동,5844.711681666667
2025-11,11650560,반포1동,33652.127861
2025-11,11650570,반포2동,25330.252459833333
2025-11,11650580,반포3동,25402.778918333333
2025-11,11650581,반포4동,46524.675758
2025-11,11650590,방배본동,17286.46780933333
2025-11,11650600,방배1동,20370.818401666664
2025-11,11650610,방배2동,17646.424627333334
2025-11,11650620,방배3동,22352.5019025
2025-11,11650621,방배4동,26535.077017
2025-11,11650651,양재1동,55311.48163633334
2025-11,11650652,양재2동,38044.69871883334
2025-11,11650660,내곡동,25249.069712666667
2025-11,11680510,신사동,33597.516412833334
2025-11,11680521,논현1동,39760.46295666667
2025-11,11680531,논현2동,46010.759981999996
2025-11,11680545,압구정동,40571.383333833335
2025-11,11680565,청담동,40855.19830733333
2025-11,11680580,삼성1동,42872.19277716667
2025-11,11680590,삼성2동,38489.34599633334
2025-11,11680600,대치1동,27146.254917666665
2025-11,11680610,대치2동,52047.305849
2025-11,11680630,대치4동,39838.86873933333
2025-11,11680640,역삼1동,100675.84755666667
2025-11,11680650,역삼2동,53960.62957816666
2025-11,11680655,도곡1동,44580.53728033334
2025-11,11680656,도곡2동,27848.1318535
2025-11,11680660,개포1동,24077.4353475
2025-11,11680670,개포2동,32365.749781666666
2025-11,11680690,개포4동,15461.565903666666
2025-11,11680700,세곡동,45911.63727233333
2025-11,11680720,일원본동,23345.424104666665
2025-11,11680730,일원1동,13921.2656335
2025-11,11680740,일원2동,18549.61756833333
2025-11,11680750,수서동,23889.114434500003
2025-11,11710510,풍납1동,13967.0598575
2025-11,11710520,풍납2동,31917.872744333334
2025-11,11710531,거여1동,11476.807014833334
2025-11,11710532,거여2동,17234.65481666667
2025-11,11710540,마천1동,11552.428431833334
2025-11,11710550,마천2동,12819.6134305
2025-11,11710561,방이1동,15707.609820000001
2025-11,11710562,방이2동,36784.862683
2025-11,11710566,오륜동,22209.490863333333
2025-11,11710570,오금동,36857.9822975
2025-11,11710580,송파1동,25276.618578
2025-11,11710590,송파2동,17967.4199785
2025-11,11710600,석촌동,26714.008895
2025-11,11710610,삼전동,26866.733376666667
2025-11,11710620,가락본동,40929.01291216666
2025-11,11710631,가락1동,28920.795437000004
2025-11,11710632,가락2동,22978.141923333333
2025-11,11710641,문정1동,22020.310882
2025-11,11710642,문정2동,41808.389634666666
2025-11,11710646,장지동,29827.49611233333
2025-11,11710647,위례동,48426.65712116667
2025-11,11710650,잠실본동,35665.717255999996
2025-11,11710670,잠실2동,33292.746504333336
2025-11,11710680,잠실3동,47046.65065133333
2025-11,11710690,잠실4동,19377.024452499998
2025-11,11710710,잠실6동,39928.69151883333
2025-11,11710720,잠실7동,10024.971464999999
2025-11,11740515,강일동,49030.5337515
2025-11,11740520,상일동,42470.586031
2025-11,11740530,명일1동,25158.9305735
2025-11,11740540,명일2동,14426.099386333333
2025-11,11740550,고덕1동,23643.051179
2025-11,11740560,고덕2동,23427.050844
2025-11,11740570,암사1동,27773.720166833333
2025-11,11740580,암사2동,13751.525232
2025-11,11740590,암사3동,14281.101421833333
2025-11,11740600,천호1동,29827.630277
2025-11,11740610,천호2동,43513.591045166664
2025-11,11740620,천호3동,26925.252445833332
2025-11,11740640,성내1동,22380.146949333335
2025-11,11740650,성내2동,23852.65244033333
2025-11,11740660,성내3동,28193.641696500003
2025-11,11740685,길동,59758.173082166664
2025-11,11740690,둔촌1동,27670.28614516667
2025-11,11740700,둔촌2동,25791.922196333333
2025-12,11110515,청운효자동,16506.802386962365
2025-12,11110530,사직동,26587.59975658602
2025-12,11110540,삼청동,6345.807335215054
2025-12,11110550,부암동,10919.568199596775
2025-12,11110560,평창동,18144.723481451612
2025-12,11110570,무악동,6315.62257876344
2025-12,11110580,교남동,7979.657907258064
2025-12,11110600,가회동,5583.4619182795695
2025-12,11110615,종로1?2?3?4가동,63992.87407392473
2025-12,11110630,종로5?6가동,14561.843281854837
2025-12,11110640,이화동,29622.641040053764
2025-12,11110650,혜화동,31860.65703776882
2025-12,11110670,창신1동,7898.173350403225
2025-12,11110680,창신2동,7245.479924596775
2025-12,11110690,창신3동,3451.070235080645
2025-12,11110700,숭인1동,8289.798693951612
2025-12,11110710,숭인2동,11892.977501478494
2025-12,11140520,소공동,27641.36737419355
2025-12,11140540,회현동,27863.021653225805
2025-12,11140550,명동,41537.54635510753
2025-12,11140570,필동,15082.287123790324
2025-12,11140580,장충동,10980.960428091399
2025-12,11140590,광희동,26020.548863037635
2025-12,11140605,을지로동,16982.158172983873
2025-12,11140615,신당동,20824.448856182793
2025-12,11140625,다산동,14995.486314919353
2025-12,11140635,약수동,13521.390357258064
2025-12,11140645,청구동,9252.760674193547
2025-12,11140650,신당5동,6387.7002840053765
2025-12,11140665,동화동,12191.300353225806
2025-12,11140670,황학동,11923.810511021504
2025-12,11140680,중림동,8144.3856620967745
2025-12,11170510,후암동,12346.216018817206
2025-12,11170520,용산2가동,11980.27611639785
2025-12,11170530,남영동,17344.6664
2025-12,11170555,청파동,22272.954547849462
2025-12,11170560,원효로1동,18988.581041263442
2025-12,11170570,원효로2동,14156.213357392473
2025-12,11170580,효창동,9615.03704126344
2025-12,11170590,용문동,8040.034212903226
2025-12,11170625,한강로동,54529.566295698925
2025-12,11170630,이촌1동,25206.909568413976
2025-12,11170640,이촌2동,7071.487187096774
2025-12,11170650,이태원1동,11975.683667204301
2025-12,11170660,이태원2동,11032.297513709678
2025-12,11170685,한남동,27716.945247446238
2025-12,11170690,서빙고동,14102.156372043011
2025-12,11170700,보광동,6488.683504569893
2025-12,11200520,왕십리2동,14903.069964112905
2025-12,11200535,왕십리도선동,28744.897843951614
2025-12,11200540,마장동,19172.453440860216
2025-12,11200550,사근동,24282.054400672045
2025-12,11200560,행당1동,34922.746645295694
2025-12,11200570,행당2동,16905.607228225806
2025-12,11200580,응봉동,10458.725281586021
2025-12,11200590,금호1가동,12368.68680094086
2025-12,11200615,금호2?3가동,18717.825044623656
2025-12,11200620,금호4가동,10828.100531720429
2025-12,11200645,옥수동,25855.4175952957
2025-12,11200650,성수1가1동,16953.391374462368
2025-12,11200660,성수1가2동,21628.17818534946
2025-12,11200670,성수2가1동,19131.546513172045
2025-12,11200690,성수2가3동,40134.503256317206
2025-12,11200720,송정동,9819.661662096774
2025-12,11200790,용답동,16906.978935752686
2025-12,11215710,화양동,39281.67152688172
2025-12,11215730,군자동,24843.486227150537
2025-12,11215740,중곡1동,14830.942805107528
2025-12,11215750,중곡2동,18156.02394247312
2025-12,11215760,중곡3동,13706.839759005376
2025-12,11215770,중곡4동,23417.553289112904
2025-12,11215780,능동,14437.45311263441
2025-12,11215810,광장동,35779.40277459677
2025-12,11215820,자양1동,23444.196136021506
2025-12,11215830,자양2동,22675.15311639785
2025-12,11215840,자양3동,25278.54198387097
2025-12,11215847,자양4동,27463.557591666668
2025-12,11215850,구의1동,21452.963479973118
2025-12,11215860,구의2동,18529.107052956988
2025-12,11215870,구의3동,28628.266108333333
2025-12,11230536,용신동,40429.71118575269
2025-12,11230545,제기동,31208.002506451612
2025-12,11230560,전농1동,35492.00948427419
2025-12,11230570,전농2동,14758.400510887097
2025-12,11230600,답십리1동,22965.596304032257
2025-12,11230610,답십리2동,20913.375709005377
2025-12,11230650,장안1동,34257.11817540322
2025-12,11230660,장안2동,29460.733985887095
2025-12,11230705,청량리동,19385.131218682796
2025-12,11230710,회기동,19389.090331586023
2025-12,11230720,휘경1동,18701.508735618278
2025-12,11230730,휘경2동,18613.417211021504
2025-12,11230740,이문1동,31080.99319516129
2025-12,11230750,이문2동,11878.861291129031
2025-12,11260520,면목2동,19646.672710349463
2025-12,11260540,면목4동,13813.59693938172
2025-12,11260550,면목5동,11492.16932795699
2025-12,11260565,면목본동,27483.89017217742
2025-12,11260570,면목7동,15791.611075537634
2025-12,11260575,면목3?8동,20758.831306989247
2025-12,11260580,상봉1동,17986.86933521505
2025-12,11260590,상봉2동,22755.99655793011
2025-12,11260600,중화1동,15324.754242607527
2025-12,11260610,중화2동,24792.31910013441
2025-12,11260620,묵1동,24494.087220026882
2025-12,11260630,묵2동,17393.489844892472
2025-12,11260655,망우본동,39700.35716868279
2025-12,11260660,망우3동,9632.15506545699
2025-12,11260680,신내1동,33298.473263306456
2025-12,11260690,신내2동,13633.024359946237
2025-12,11290525,성북동,19603.11117594086
2025-12,11290555,삼선동,27007.437526344085
2025-12,11290575,동선동,24345.767883467743
2025-12,11290580,돈암1동,9906.593777016129
2025-12,11290590,돈암2동,14483.326209005376
2025-12,11290600,안암동,27320.21542607527
2025-12,11290610,보문동,13938.832348252688
2025-12,11290620,정릉1동,12738.525259139786
2025-12,11290630,정릉2동,18240.553428091396
2025-12,11290640,정릉3동,15846.825807123656
2025-12,11290650,정릉4동,16523.590446639784
2025-12,11290660,길음1동,36059.97614623656
2025-12,11290685,길음2동,18312.736224327957
2025-12,11290705,종암동,38646.0428485215
2025-12,11290715,월곡1동,27011.301940725807
2025-12,11290725,월곡2동,23614.599542069896
2025-12,11290760,장위1동,20000.556261962363
2025-12,11290770,장위2동,14444.935903225807
2025-12,11290780,장위3동,10648.662290994624
2025-12,11290810,석관동,27192.616213709676
2025-12,11305534,삼양동,21126.376292069894
2025-12,11305535,미아동,21508.390417876344
2025-12,11305545,송중동,32084.878076478493
2025-12,11305555,송천동,22168.643541801073
2025-12,11305575,삼각산동,19706.10104623656
2025-12,11305645,우이동,16881.088813172042
2025-12,11305660,인수동,25922.197710080643
2025-12,11320511,창1동,19175.44801599462
2025-12,11320512,창2동,28862.896756586022
2025-12,11320513,창3동,10721.751752553762
2025-12,11320514,창4동,27213.825424462368
2025-12,11320515,창5동,16906.84354623656
2025-12,11320521,도봉1동,16879.676335483873
2025-12,11320522,도봉2동,17868.952790860214
2025-12,11320660,쌍문1동,15884.977567069893
2025-12,11320670,쌍문2동,16713.290871236557
2025-12,11320680,쌍문3동,16499.326318682793
2025-12,11320681,쌍문4동,12874.709026612902
2025-12,11320690,방학1동,24622.760013709674
2025-12,11320700,방학2동,10245.84116061828
2025-12,11320710,방학3동,18085.851343817205
2025-12,11350560,월계1동,19711.42233239247
2025-12,11350570,월계2동,18265.496723387096
2025-12,11350580,월계3동,21812.218975672044
2025-12,11350595,공릉1동,38396.61403360215
2025-12,11350600,공릉2동,47050.62651653226
2025-12,11350611,하계1동,24668.113417473116
2025-12,11350612,하계2동,14721.21125188172
2025-12,11350619,중계본동,18269.68467889785
2025-12,11350621,중계1동,24893.996502150538
2025-12,11350624,중계4동,14591.795685349463
2025-12,11350625,중계2?3동,31467.099087768816
2025-12,11350630,상계1동,31823.606776881723
2025-12,11350640,상계2동,27597.96136814516
2025-12,11350665,상계3?4동,19345.20266639785
2025-12,11350670,상계5동,14269.093134946237
2025-12,11350695,상계6?7동,41986.766446236565
2025-12,11350700,상계8동,17570.44756034946
2025-12,11350710,상계9동,15892.816082795698
2025-12,11350720,상계10동,13042.124140591399
2025-12,11380510,녹번동,30013.729512500002
2025-12,11380520,불광1동,24374.765098924734
2025-12,11380530,불광2동,18957.860050806452
2025-12,11380551,갈현1동,17109.52693454301
2025-12,11380552,갈현2동,22189.98335887097
2025-12,11380560,구산동,25094.1087625
2025-12,11380570,대조동,55442.305583198926
2025-12,11380580,응암1동,22258.60702405914
2025-12,11380590,응암2동,17215.363529435483
2025-12,11380600,응암3동,21783.789539650537
2025-12,11380625,역촌동,40323.339126344086
2025-12,11380631,신사1동,20142.55585067204
2025-12,11380632,신사2동,14028.613327419354
2025-12,11380640,증산동,12427.240962903226
2025-12,11380650,수색동,14732.452611021505
2025-12,11380690,진관동,56590.88481680107
2025-12,11410520,천연동,14052.015726344087
2025-12,11410555,북아현동,58382.92915819893
2025-12,11410565,충현동,35119.44143293011
2025-12,11410585,신촌동,57617.367715725806
2025-12,11410615,연희동,38218.59380295699
2025-12,11410620,홍제1동,22119.002812903225
2025-12,11410640,홍제3동,14246.039609811827
2025-12,11410655,홍제2동,10835.453951612904
2025-12,11410660,홍은1동,15015.375956989246
2025-12,11410685,홍은2동,21076.841937231184
2025-12,11410690,남가좌1동,8950.736617607527
2025-12,11410700,남가좌2동,22414.518306586022
2025-12,11410710,북가좌1동,13898.519348655915
2025-12,11410720,북가좌2동,26159.288792607524
2025-12,11440555,아현동,29918.507467069892
2025-12,11440565,공덕동,34247.287816129035
2025-12,11440585,도화동,16453.4761452957
2025-12,11440590,용강동,24459.384372715052
2025-12,11440600,대흥동,24255.80989193548
2025-12,11440610,염리동,18333.333394489247
2025-12,11440630,신수동,15717.212906048388
2025-12,11440655,서강동,28262.674066532258
2025-12,11440660,서교동,73284.75121545698
2025-12,11440680,합정동,18489.76361733871
2025-12,11440690,망원1동,19632.886453091396
2025-12,11440700,망원2동,14712.510007123656
2025-12,11440710,연남동,17408.39246626344
2025-12,11440720,성산1동,20357.516963575268
2025-12,11440730,성산2동,32302.2145094086
2025-12,11440740,상암동,49065.04022634409
2025-12,11470510,목1동,39370.448056048386
2025-12,11470520,목2동,20201.736224596774
2025-12,11470530,목3동,19094.762751075268
2025-12,11470540,목4동,17650.51336908602
2025-12,11470550,목5동,41549.32891451613
2025-12,11470560,신월1동,14232.064542204302
2025-12,11470570,신월2동,12508.080320833333
2025-12,11470580,신월3동,12345.318662231182
2025-12,11470590,신월4동,11330.27955013441
2025-12,11470600,신월5동,11539.470212096774
2025-12,11470610,신월6동,3544.740992204301
2025-12,11470611,신월7동,14300.509259811828
2025-12,11470620,신정1동,15268.836176478495
2025-12,11470630,신정2동,14208.585384946236
2025-12,11470640,신정3동,38799.45970483871
2025-12,11470650,신정4동,32957.90583534946
2025-12,11470670,신정6동,18509.41252513441
2025-12,11470680,신정7동,19660.81446438172
2025-12,11500510,염창동,29798.370184408603
2025-12,11500520,등촌1동,19243.528069489246
2025-12,11500530,등촌2동,15293.560802688171
2025-12,11500535,등촌3동,36603.04729287634
2025-12,11500540,화곡1동,45389.71584932796
2025-12,11500550,화곡2동,12894.316284946237
2025-12,11500560,화곡3동,18155.472640053766
2025-12,11500570,화곡4동,14045.618144354838
2025-12,11500590,화곡본동,26684.671575268814
2025-12,11500591,화곡6동,20067.894341666666
2025-12,11500593,화곡8동,44821.1754514785
2025-12,11500603,가양1동,44210.18336666667
2025-12,11500604,가양2동,13838.218883467744
2025-12,11500605,가양3동,11502.264493145161
2025-12,11500611,발산1동,32088.408889516133
2025-12,11500615,우장산동,36451.285213037634
2025-12,11500620,공항동,36724.80354032258
2025-12,11500630,방화1동,34566.97526451613
2025-12,11500640,방화2동,25557.369910349462
2025-12,11500641,방화3동,13485.714892069891
2025-12,11530510,신도림동,31630.895287231182
2025-12,11530520,구로1동,15184.44843454301
2025-12,11530530,구로2동,32875.51791061828
2025-12,11530540,구로3동,41490.870798924734
2025-12,11530550,구로4동,17140.340392607526
2025-12,11530560,구로5동,33191.27500927419
2025-12,11530595,가리봉동,10684.572536559139
2025-12,11530720,고척1동,24979.740882258066
2025-12,11530730,고척2동,14881.230824731183
2025-12,11530740,개봉1동,27219.488552822582
2025-12,11530750,개봉2동,21276.498528494623
2025-12,11530760,개봉3동,18291.371498252687
2025-12,11530770,오류1동,18468.995593145162
2025-12,11530780,오류2동,50029.35930322581
2025-12,11530790,수궁동,18639.785311962365
2025-12,11545510,가산동,59613.65252298387
2025-12,11545610,독산1동,40657.45733897849
2025-12,11545620,독산2동,11799.053411827956
2025-12,11545630,독산3동,16185.250444623656
2025-12,11545640,독산4동,11292.57356451613
2025-12,11545670,시흥1동,25858.6931780914
2025-12,11545680,시흥2동,14045.385401478496
2025-12,11545690,시흥3동,9403.218155107526
2025-12,11545700,시흥4동,9559.631589247312
2025-12,11545710,시흥5동,10607.543694623655
2025-12,11560515,영등포본동,19945.936363709676
2025-12,11560535,영등포동,56219.60585766129
2025-12,11560540,여의동,98194.70803467742
2025-12,11560550,당산1동,24908.16239206989
2025-12,11560560,당산2동,45154.84983077957
2025-12,11560585,도림동,14747.852912365592
2025-12,11560605,문래동,36426.26461290323
2025-12,11560610,양평1동,17744.555331854837
2025-12,11560620,양평2동,24182.20392392473
2025-12,11560630,신길1동,18069.364956317204
2025-12,11560650,신길3동,13328.692491263442
2025-12,11560660,신길4동,6699.019399193548
2025-12,11560670,신길5동,9538.994949327956
2025-12,11560680,신길6동,20337.740605376344
2025-12,11560690,신길7동,16479.969641532258
2025-12,11560700,대림1동,14558.12758266129
2025-12,11560710,대림2동,16343.788447580646
2025-12,11560720,대림3동,22285.937355510752
2025-12,11590510,노량진1동,34321.435728225806
2025-12,11590520,노량진2동,15253.750623521506
2025-12,11590530,상도1동,43409.48113185484
2025-12,11590540,상도2동,20118.819549731183
2025-12,11590550,상도3동,16511.229843413978
2025-12,11590560,상도4동,20237.327575
2025-12,11590605,흑석동,33073.33439435484
2025-12,11590620,사당1동,23394.188561021507
2025-12,11590630,사당2동,32103.105173521504
2025-12,11590640,사당3동,16972.49405067204
2025-12,11590650,사당4동,13474.878315591399
2025-12,11590651,사당5동,11010.260098387096
2025-12,11590660,대방동,41039.1717983871
2025-12,11590670,신대방1동,19615.5311594086
2025-12,11590680,신대방2동,23589.605531586025
2025-12,11620525,보라매동,16234.628518413978
2025-12,11620545,청림동,11970.166176747312
2025-12,11620565,성현동,20825.037552688173
2025-12,11620575,행운동,24405.9742077957
2025-12,11620585,낙성대동,23306.40266021505
2025-12,11620595,청룡동,39392.668936424736
2025-12,11620605,은천동,26978.52753938172
2025-12,11620615,중앙동,13057.81775860215
2025-12,11620625,인헌동,22393.885779838707
2025-12,11620630,남현동,21968.889755241937
2025-12,11620645,서원동,20124.97028857527
2025-12,11620655,신원동,14949.49620846774
2025-12,11620665,서림동,16796.95893051075
2025-12,11620685,신사동,19625.979927016127
2025-12,11620695,신림동,28033.673989112904
2025-12,11620715,난향동,9708.839513575269
2025-12,11620725,조원동,33552.73485268817
2025-12,11620735,대학동,33817.83195376344
2025-12,11620745,삼성동,18650.960329301073
2025-12,11620765,미성동,19653.53243467742
2025-12,11620775,난곡동,16305.347621774194
